"nsimul","eta","rho_type","ARI_true_bind","ARI_true_vi","ARI_true_p05","ARI_true_argmax","ARI_exp_bind","ARI_exp_vi","ARI_exp_p05","ARI_exp_argmax","threshold","TP","FP","FN","TN","SHD","STD_SHD","F1","Sensitivity","Specificity","F1_within","F1_between","Wasserstein","Frobenius","Relative_Frobenius"
3,"CSDA","None",NA,NA,NA,NA,NA,NA,NA,NA,0.373,133,0,153,494,153,0.196153846153846,0.634844868735084,0.465034965034965,1,0.743589743589744,0.570342205323194,0.278312255730293,54.8346530050267,0.287726712734309
3,"0","rho0_1",0.544991727122311,0.544991727122311,0.544991727122311,0.539428887564899,0.544991727122311,0.544991727122311,0.544991727122311,0.539428887564899,0.774,199,41,87,453,128,0.164102564102564,0.756653992395437,0.695804195804196,0.917004048582996,0.867052023121387,0.702549575070821,0.233853186929453,34.0914589352452,0.178883659769956
3,"0.5","rho0_1",0.951627906976744,0.611174748631793,1,0.926103707446473,0.951627906976744,0.611174748631793,1,0.926103707446473,0.765,208,32,78,462,110,0.141025641025641,0.790874524714829,0.727272727272727,0.935222672064777,0.886363636363636,0.742857142857143,0.234072877124769,33.4752828229404,0.175650479334901
3,"0.5","rho0_shift",0.475756566425581,0.455517848704841,0.479670752114332,0.479670752114332,0.465883636448045,0.494701582151811,0.46939362431697,0.46939362431697,0.783,195,30,91,464,121,0.155128205128205,0.76320939334638,0.681818181818182,0.939271255060729,0.867052023121387,0.710059171597633,0.236033630301105,37.476822387106,0.196647235247045
3,"0.5","rho0_SM",0.926103707446473,0.729981378026071,0.745048665924168,0.657222023596711,0.625193642779276,0.661389621811785,0.853085545992101,0.840249047638553,0.782,199,43,87,451,130,0.166666666666667,0.753787878787879,0.695804195804196,0.912955465587045,0.853801169590643,0.705882352941177,0.234301149556817,34.0966620879154,0.178910961593376
3,"0.75","rho0_1",1,0.729981378026071,1,0.919574873096447,1,0.729981378026071,1,0.919574873096447,0.793,198,39,88,455,127,0.162820512820513,0.75717017208413,0.692307692307692,0.921052631578947,0.873563218390805,0.699140401146132,0.233716913811536,33.4701161832198,0.175623369101113
3,"0.75","rho0_shift",0.488588035157358,0.52159402351693,0.444964014150368,0.464674652872311,0.478363139506728,0.468106984748937,0.520434278402047,0.472054858360241,0.789,197,34,89,460,123,0.157692307692308,0.762088974854932,0.688811188811189,0.931174089068826,0.88,0.701754385964912,0.233347185684607,33.1577831560339,0.173984504801519
3,"0.75","rho0_SM",0.806229440789474,0.745048665924168,0.740485898742779,0.775,0.700502234714095,0.853085545992101,0.836843550221595,0.671065989847716,0.772,210,35,76,459,111,0.142307692307692,0.790960451977401,0.734265734265734,0.92914979757085,0.898876404494382,0.736543909348442,0.2327345232965,33.2104724012374,0.174260974196109
3,"0.9","rho0_1",1,0.704600540691713,1,0.906334059177661,1,0.704600540691713,1,0.906334059177661,0.784,207,36,79,458,115,0.147435897435897,0.782608695652174,0.723776223776224,0.927125506072874,0.898876404494382,0.723646723646724,0.232133828663253,32.4328776202925,0.170180802664065
3,"0.9","rho0_shift",0.589787722317843,0.393063583815029,0.40619727583227,0.57338652596358,0.863057616561326,0.608425949857844,0.578041579032519,0.849852162128865,0.787,200,28,86,466,114,0.146153846153846,0.778210116731518,0.699300699300699,0.94331983805668,0.867052023121387,0.733137829912023,0.233482094935857,32.8988389264101,0.172625780566238
3,"0.9","rho0_SM",0.702373536007974,0.544613350958361,0.577760114022585,0.64867125667589,0.834110791305704,0.750078789788843,1,0.789748222403544,0.794,201,36,85,458,121,0.155128205128205,0.768642447418738,0.702797202797203,0.927125506072874,0.873563218390805,0.716332378223496,0.233213366866891,32.9696004579914,0.172997078308708
4,"CSDA","None",NA,NA,NA,NA,NA,NA,NA,NA,0.274,110,1,176,493,177,0.226923076923077,0.554156171284635,0.384615384615385,0.997975708502024,0.492307692307692,0.584269662921348,0.286308292856999,63.900458047502,0.309830587727186
4,"0","rho0_1",0.570389953734303,0.434200673904905,0.253783752794817,0.570389953734303,0.570389953734303,0.434200673904905,0.253783752794817,0.570389953734303,0.776,158,29,128,465,157,0.201282051282051,0.668076109936575,0.552447552447552,0.941295546558704,0.735483870967742,0.635220125786163,0.224795354353817,45.6270477257993,0.221229322059505
4,"0.5","rho0_1",0.951627906976744,0.609378556794901,1,0.899620359050254,0.951627906976744,0.609378556794901,1,0.899620359050254,0.755,172,21,114,473,135,0.173076923076923,0.718162839248434,0.601398601398601,0.95748987854251,0.775,0.689655172413793,0.217514141422581,40.5409826668236,0.196568802016445
4,"0.5","rho0_shift",0.576961744007619,0.468119926682378,0.242439010805392,0.552957359009629,0.584755111989122,0.499566932922722,0.192316512964494,0.579991087344028,0.775,164,31,122,463,153,0.196153846153846,0.681912681912682,0.573426573426573,0.937246963562753,0.718954248366013,0.664634146341463,0.221043021281959,42.3416831475911,0.205299758027153
4,"0.5","rho0_SM",0.672112944162436,0.609378556794901,0.467148884870404,0.426774820970736,0.674274605803154,0.633109861591695,0.65650406504065,0.630211022029309,0.757,175,16,111,478,127,0.162820512820513,0.733752620545073,0.611888111888112,0.967611336032389,0.767295597484277,0.716981132075472,0.217696709911795,39.7661254742361,0.192811795154217
4,"0.75","rho0_1",0.912985274431058,0.729981378026071,1,0.886001948684638,0.912985274431058,0.729981378026071,1,0.886001948684638,0.759,177,23,109,471,132,0.169230769230769,0.728395061728395,0.618881118881119,0.953441295546559,0.759493670886076,0.713414634146341,0.217438809534088,39.4681906400862,0.191367215137271
4,"0.75","rho0_shift",0.628480118001352,0.468119926682378,0.381676795892945,0.50024279702169,0.706489980226072,0.499566932922722,0.502449108822379,0.531219378356132,0.773,171,21,115,473,136,0.174358974358974,0.715481171548117,0.597902097902098,0.95748987854251,0.767295597484277,0.689655172413793,0.216873247728449,40.6908971417832,0.197295683971673
4,"0.75","rho0_SM",0.548719644145227,0.532183954783882,0.462745567800671,0.53289872650091,0.88197587245691,0.668120818498376,0.841203415710004,0.870279259926547,0.785,174,26,112,468,138,0.176923076923077,0.716049382716049,0.608391608391608,0.947368421052632,0.751592356687898,0.699088145896657,0.217283642163369,38.9465563080525,0.188837995838835
4,"0.9","rho0_1",0.886001948684638,0.729981378026071,1,0.857975236707939,0.886001948684638,0.729981378026071,1,0.857975236707939,0.76,179,23,107,471,130,0.166666666666667,0.733606557377049,0.625874125874126,0.953441295546559,0.759493670886076,0.721212121212121,0.216165366924698,38.4892396478241,0.186620630049208
4,"0.9","rho0_shift",0.659966960352423,0.544204592327788,0.653363151556855,0.6764181672915,0.713441784596394,0.550036964849788,0.811187650427421,0.706489980226072,0.751,168,25,118,469,143,0.183333333333333,0.701461377870564,0.587412587412587,0.949392712550607,0.759493670886076,0.672897196261682,0.217653993404681,38.8213115182595,0.188230728410447
4,"0.9","rho0_SM",0.642492185621544,0.745048665924168,0.563577586206897,0.580893346623474,0.88197587245691,0.853085545992101,0.990014977533699,0.834110791305704,0.765,184,19,102,475,121,0.155128205128205,0.752556237218814,0.643356643356643,0.961538461538462,0.790123456790123,0.73394495412844,0.21429975299857,37.1794641452448,0.180269994605357
5,"CSDA","None",NA,NA,NA,NA,NA,NA,NA,NA,0.381,105,0,181,494,181,0.232051282051282,0.537084398976982,0.367132867132867,1,0.657534246575342,0.46530612244898,0.310993077032089,58.635002393517,0.315917486014769
5,"0","rho0_1",0.617015578270767,0.532183954783882,0.617015578270767,0.617015578270767,0.617015578270767,0.532183954783882,0.617015578270767,0.617015578270767,0.787,166,21,120,473,141,0.180769230769231,0.701902748414376,0.58041958041958,0.95748987854251,0.812121212121212,0.642857142857143,0.219924839513342,34.1750147405292,0.184130370949543
5,"0.5","rho0_1",0.932572614107884,0.729981378026071,1,0.872122762148338,0.932572614107884,0.729981378026071,1,0.872122762148338,0.769,176,18,110,476,128,0.164102564102564,0.733333333333333,0.615384615384615,0.963562753036437,0.833333333333333,0.67948717948718,0.21691555652904,31.9787983000134,0.172297452926012
5,"0.5","rho0_shift",0.749457514846962,0.729981378026071,0.530685920577617,0.533791777580597,0.451892472821968,0.514078110808356,0.444221278549294,0.485185585196386,0.761,169,21,117,473,138,0.176923076923077,0.710084033613445,0.590909090909091,0.95748987854251,0.804878048780488,0.66025641025641,0.216679827882254,33.0723436763208,0.178189327949868
5,"0.5","rho0_SM",0.850798403193613,0.745048665924168,0.745048665924168,0.731552863436123,0.649359406608227,0.853085545992101,0.853085545992101,0.771270579364082,0.768,173,19,113,475,132,0.169230769230769,0.723849372384937,0.604895104895105,0.961538461538462,0.826347305389222,0.668810289389068,0.214929034812941,32.6036442732885,0.175664038770057
5,"0.75","rho0_1",0.964046463032389,0.745048665924168,1,0.865083025830258,0.964046463032389,0.745048665924168,1,0.865083025830258,0.767,187,24,99,470,123,0.157692307692308,0.75251509054326,0.653846153846154,0.951417004048583,0.847058823529412,0.703363914373089,0.216866586048751,31.4335823227406,0.169359902762389
5,"0.75","rho0_shift",0.714929646098556,0.647148233931673,0.648639732006903,0.678023006219385,0.777410290932506,0.688106410753978,0.682484858203708,0.672940737979873,0.752,168,24,118,470,142,0.182051282051282,0.702928870292887,0.587412587412587,0.951417004048583,0.790123456790123,0.658227848101266,0.218867773748191,32.3277529048699,0.17417757328074
5,"0.75","rho0_SM",0.741993486226082,0.745048665924168,0.658306308191233,0.572876900932474,0.714855828547928,0.853085545992101,0.942864816691287,0.827919952176265,0.764,181,28,105,466,133,0.170512820512821,0.731313131313131,0.632867132867133,0.94331983805668,0.826347305389222,0.682926829268293,0.215785524833354,30.1907931697752,0.1626639223953
5,"0.9","rho0_1",0.97624413717488,0.745048665924168,1,0.879095418352695,0.97624413717488,0.745048665924168,1,0.879095418352695,0.771,185,20,101,474,121,0.155128205128205,0.753564154786151,0.646853146853147,0.959514170040486,0.847058823529412,0.70404984423676,0.214938272663937,30.8523992417604,0.166228566694125
5,"0.9","rho0_shift",0.74635152284264,0.60010133178923,0.689378456359702,0.701100024044241,0.786577487269134,0.733973115054864,0.864702736300429,0.70685592865093,0.77,175,25,111,469,136,0.174358974358974,0.720164609053498,0.611888111888112,0.949392712550607,0.819277108433735,0.66875,0.217069041419653,32.3070260545526,0.174065899806228
5,"0.9","rho0_SM",0.689069073144253,0.745048665924168,0.577760114022585,0.461946634323833,0.714855828547928,0.853085545992101,1,0.870279259926547,0.779,185,22,101,472,123,0.157692307692308,0.750507099391481,0.646853146853147,0.955465587044534,0.819277108433735,0.715596330275229,0.215398119745799,30.8236965044393,0.166073920215979
6,"CSDA","None",NA,NA,NA,NA,NA,NA,NA,NA,0.519,106,0,180,494,180,0.230769230769231,0.540816326530612,0.370629370629371,1,0.50381679389313,0.559386973180077,0.306198706147362,61.6209221101934,0.309172622129846
6,"0","rho0_1",0.854423292273236,0.729981378026071,0.729981378026071,0.854423292273236,0.854423292273236,0.729981378026071,0.729981378026071,0.854423292273236,0.771,177,24,109,470,133,0.170512820512821,0.726899383983573,0.618881118881119,0.951417004048583,0.812121212121212,0.683229813664596,0.221938235875674,37.0194999809487,0.185739120530823
6,"0.5","rho0_1",0.919574873096447,0.704600540691713,1,0.857975236707939,0.919574873096447,0.704600540691713,1,0.857975236707939,0.768,196,30,90,464,120,0.153846153846154,0.765625,0.685314685314685,0.939271255060729,0.847058823529412,0.725146198830409,0.220871297320819,35.9136770686537,0.180190839886887
6,"0.5","rho0_shift",0.899620359050254,0.729981378026071,0.586953702502918,0.779094827586207,0.597603794505359,0.514078110808356,0.433812309257375,0.572694111516415,0.761,187,24,99,470,123,0.157692307692308,0.75251509054326,0.653846153846154,0.951417004048583,0.833333333333333,0.711246200607903,0.221372187705826,36.3927532477197,0.182594524113113
6,"0.5","rho0_SM",0.865083025830258,0.745048665924168,0.745048665924168,0.919574873096447,0.617402678478529,0.853085545992101,0.853085545992101,0.539491684066527,0.749,188,21,98,473,119,0.152564102564103,0.75959595959596,0.657342657342657,0.95748987854251,0.826347305389222,0.725609756097561,0.221834209677323,34.9570382143498,0.175391065185568
6,"0.75","rho0_1",0.951627906976744,0.729981378026071,1,0.892843289371606,0.951627906976744,0.729981378026071,1,0.892843289371606,0.774,198,27,88,467,115,0.147435897435897,0.774951076320939,0.692307692307692,0.945344129554656,0.86046511627907,0.731563421828909,0.220106698351366,34.9705678162471,0.175458947689622
6,"0.75","rho0_shift",0.899620359050254,0.638321550144017,0.833708960224158,0.899620359050254,0.657662929653813,0.466204728450903,0.720336006556225,0.657662929653813,0.77,183,24,103,470,127,0.162820512820513,0.742393509127789,0.63986013986014,0.951417004048583,0.840236686390533,0.691358024691358,0.22158957313782,35.6198437616081,0.178716580643477
6,"0.75","rho0_SM",0.806229440789474,0.745048665924168,0.772790323475559,0.604511093356278,0.700502234714095,0.853085545992101,0.814634021015852,0.852401110145496,0.782,190,22,96,472,118,0.151282051282051,0.763052208835341,0.664335664335664,0.955465587044534,0.840236686390533,0.723404255319149,0.219996845540346,34.9233364153193,0.175221972072062
6,"0.9","rho0_1",0.912985274431058,0.729981378026071,1,0.857975236707939,0.912985274431058,0.729981378026071,1,0.857975236707939,0.77,196,26,90,468,116,0.148717948717949,0.771653543307087,0.685314685314685,0.947368421052632,0.840236686390533,0.737463126843658,0.220153435282346,34.8638138711134,0.174923327708463
6,"0.9","rho0_shift",0.74635152284264,0.604115720020302,0.74635152284264,0.828843427182499,0.786577487269134,0.635094918158452,0.786577487269134,0.704859433871124,0.768,193,22,93,472,115,0.147435897435897,0.770459081836327,0.674825174825175,0.955465587044534,0.853801169590643,0.727272727272727,0.220163358454148,34.3870900255294,0.172531445920205
6,"0.9","rho0_SM",0.806229440789474,0.745048665924168,0.657222023596711,0.72568893377579,0.700502234714095,0.853085545992101,0.893499365092369,0.624993990288306,0.763,205,21,81,473,102,0.130769230769231,0.80078125,0.716783216783217,0.95748987854251,0.873563218390805,0.763313609467456,0.220111358213676,33.5543257884156,0.168353191295193
7,"CSDA","None",NA,NA,NA,NA,NA,NA,NA,NA,0.509,105,1,181,493,182,0.233333333333333,0.535714285714286,0.367132867132867,0.997975708502024,0.537313432835821,0.534883720930233,0.33090743152289,65.9638708211215,0.33718753134269
7,"0","rho0_1",0.773794108125607,0.532183954783882,0.532183954783882,0.815878925218517,0.773794108125607,0.532183954783882,0.532183954783882,0.815878925218517,0.758,195,16,91,478,107,0.137179487179487,0.784708249496982,0.681818181818182,0.967611336032389,0.853801169590643,0.748466257668712,0.233857898810887,37.9144715394095,0.19380741156328
7,"0.5","rho0_1",0.912985274431058,0.729981378026071,1,0.899620359050254,0.912985274431058,0.729981378026071,1,0.899620359050254,0.754,203,25,83,469,108,0.138461538461538,0.78988326848249,0.70979020979021,0.949392712550607,0.853801169590643,0.75801749271137,0.227587361636467,34.3410940453344,0.175541377129823
7,"0.5","rho0_shift",0.932572614107884,0.729981378026071,0.499466887809501,0.779094827586207,0.635574444997061,0.514078110808356,0.457796185031791,0.572694111516415,0.76,193,21,93,473,114,0.146153846153846,0.772,0.674825174825175,0.95748987854251,0.797546012269939,0.759643916913947,0.229144232738308,36.7179977610353,0.187691396316991
7,"0.5","rho0_SM",0.872122762148338,0.745048665924168,0.845229906344251,0.857975236707939,0.624711316397229,0.853085545992101,0.764359170386446,0.610034922245769,0.757,195,21,91,473,112,0.143589743589744,0.776892430278884,0.681818181818182,0.95748987854251,0.840236686390533,0.744744744744745,0.230357864098191,35.6134335699607,0.182045195326027
7,"0.75","rho0_1",0.945333914776975,0.704600540691713,1,0.899620359050254,0.945333914776975,0.704600540691713,1,0.899620359050254,0.745,199,27,87,467,114,0.146153846153846,0.77734375,0.695804195804196,0.945344129554656,0.826347305389222,0.753623188405797,0.229916755652359,35.3603957443209,0.180751741823349
7,"0.75","rho0_shift",0.799557687515574,0.745048665924168,0.740814035916824,0.762441371748797,0.743562921230778,0.618035069501805,0.822507928832506,0.777410290932506,0.739,193,23,93,471,116,0.148717948717949,0.768924302788845,0.674825174825175,0.953441295546559,0.833333333333333,0.736526946107784,0.228579751468392,35.8601888784804,0.183306534484718
7,"0.75","rho0_SM",0.821380105848826,0.745048665924168,0.772790323475559,0.596709470304976,0.655450792828746,0.853085545992101,0.814634021015852,0.846350832266325,0.758,206,24,80,470,104,0.133333333333333,0.798449612403101,0.72027972027972,0.951417004048583,0.86046511627907,0.767441860465116,0.229373809843513,34.0627690018709,0.174118662950863
7,"0.9","rho0_1",0.982261976955731,0.745048665924168,0.982261976955731,0.872122762148338,0.982261976955731,0.745048665924168,0.982261976955731,0.872122762148338,0.762,200,24,86,470,110,0.141025641025641,0.784313725490196,0.699300699300699,0.951417004048583,0.847058823529412,0.752941176470588,0.230353909418714,36.3630112766037,0.185876811835281
7,"0.9","rho0_shift",0.74635152284264,0.661193226311668,0.756468553861919,0.728861815533338,0.786577487269134,0.693195227481316,0.772765605115074,0.80881748315886,0.757,202,24,84,470,108,0.138461538461538,0.7890625,0.706293706293706,0.951417004048583,0.88,0.741839762611276,0.229744366984237,34.7313676365184,0.177536338722002
7,"0.9","rho0_SM",0.821380105848826,0.745048665924168,0.772790323475559,0.843551514341111,0.655450792828746,0.853085545992101,0.814634021015852,0.59511916225325,0.764,202,28,84,466,112,0.143589743589744,0.782945736434108,0.706293706293706,0.94331983805668,0.853801169590643,0.747826086956522,0.23045922972762,35.7426099913347,0.182705506464361
8,"CSDA","None",NA,NA,NA,NA,NA,NA,NA,NA,0.414,117,2,169,492,171,0.219230769230769,0.577777777777778,0.409090909090909,0.995951417004049,0.666666666666667,0.527131782945736,0.275669947608633,56.2646002977902,0.292362414920311
8,"0","rho0_1",0.62756052141527,0.662550862915673,0.530685920577617,0.63938546161506,0.62756052141527,0.662550862915673,0.530685920577617,0.63938546161506,0.781,189,26,97,468,123,0.157692307692308,0.754491017964072,0.660839160839161,0.947368421052632,0.853801169590643,0.703030303030303,0.232288061251517,33.0515637479789,0.17174271110269
8,"0.5","rho0_1",0.97624413717488,0.729981378026071,1,0.899620359050254,0.97624413717488,0.729981378026071,1,0.899620359050254,0.775,193,36,93,458,129,0.165384615384615,0.749514563106796,0.674825174825175,0.927125506072874,0.88,0.682352941176471,0.231104202416125,29.6004933095464,0.153810240559931
8,"0.5","rho0_shift",0.769048559020924,0.729981378026071,0.729981378026071,0.788161559888579,0.47416446490344,0.514078110808356,0.514078110808356,0.548434870414002,0.773,192,35,94,459,129,0.165384615384615,0.748538011695906,0.671328671328671,0.92914979757085,0.905027932960894,0.664670658682635,0.231928872064008,30.6207466519557,0.159111686396898
8,"0.5","rho0_SM",0.926103707446473,0.729981378026071,0.729981378026071,0.938982414418925,0.625193642779276,0.661389621811785,0.661389621811785,0.53926954937516,0.768,194,32,92,462,124,0.158974358974359,0.7578125,0.678321678321678,0.935222672064777,0.886363636363636,0.69047619047619,0.230364669787684,29.8991412950391,0.155362076808436
8,"0.75","rho0_1",0.970172540381791,0.729981378026071,1,0.906334059177661,0.970172540381791,0.729981378026071,1,0.906334059177661,0.771,197,33,89,461,122,0.156410256410256,0.763565891472868,0.688811188811189,0.933198380566802,0.886363636363636,0.7,0.229891655166093,29.6209526442145,0.153916551463405
8,"0.75","rho0_shift",0.799557687515574,0.729981378026071,0.694438542441305,0.75356661424399,0.743562921230778,0.514078110808356,0.608348032084047,0.64020675901179,0.774,189,28,97,466,125,0.16025641025641,0.751491053677932,0.660839160839161,0.94331983805668,0.886363636363636,0.678899082568807,0.229895717046919,30.0476351591344,0.156133681413782
8,"0.75","rho0_SM",0.772790323475559,0.729981378026071,0.674589127686473,0.720454154481335,0.814634021015852,0.661389621811785,0.902904564315353,0.819630539919131,0.792,195,30,91,464,121,0.155128205128205,0.76320939334638,0.681818181818182,0.939271255060729,0.86046511627907,0.713864306784661,0.231310297904475,29.6960309588748,0.154306673800826
8,"0.9","rho0_1",0.964046463032389,0.729981378026071,1,0.906334059177661,0.964046463032389,0.729981378026071,1,0.906334059177661,0.777,197,32,89,462,121,0.155128205128205,0.76504854368932,0.688811188811189,0.935222672064777,0.88,0.705882352941177,0.232794713854508,30.7337072156468,0.159698652677947
8,"0.9","rho0_shift",0.74635152284264,0.553190069407368,0.577221627408994,0.756468553861919,0.786577487269134,0.549776194988075,0.666169509110953,0.772765605115074,0.792,186,32,100,462,132,0.169230769230769,0.738095238095238,0.65034965034965,0.935222672064777,0.867052023121387,0.670694864048338,0.230490915521717,28.8778171166963,0.150055066688104
8,"0.9","rho0_SM",0.843551514341111,0.729981378026071,0.692949203942381,0.588837209302326,0.677268897448243,0.661389621811785,0.869292436388986,0.840254237288136,0.785,212,24,74,470,98,0.125641025641026,0.812260536398467,0.741258741258741,0.951417004048583,0.898876404494382,0.767441860465116,0.22972253869196,28.7219873506252,0.149245343229946
